address,point
sei1jgu2w749l4tah0fmep8y257a497707g7pjxqqj,191.95
sei1qpg27f83qgn4nzkttrpv6a3tusd33ga3shwtpj,191.95
sei1h7sgtaufmvgpm3pdmner79cpsfvl3j83c849gz,191.95
sei1hy5nczens6zup8eya0dafrr2tzhg6dyfuy6jv6,191.95
sei1wza4a977y4s2ue8xcvdt6qvkxusr8fapewr7xu,191.95
sei1anfgutchuxrrtw5uxwynvqmfx72u6v59aa4xqm,191.95
sei1yyunjw7dl88wk7rvfryxs54c3vgx5pccx9dyx9,191.95
sei1mcnl92g50yr0wv73zx54dn38wnzhc6tf78hsdc,191.95
sei1utn3fhjmexjjkp6v3v083d46zhngmen4pyf3dt,191.95
sei12q6tplwq664y2tqykp8decxpsx0t25wk4mmhrq,191.95
sei1u6dfrjuh3z7s8tejay9wheve9275awm9fk3mrv,191.95
sei17rc0ntt7uc06epaa40y74wjmu3e4fw2rhl7a7s,191.95
sei1rcht4c7sl2pzn99sqayesrzgmv6spcepf9p2aj,191.95
sei1uy8674qg6udgxhksa2w92yvggq5t8t3x8238f0,191.95
sei10af6dj7eqvjnxx720tq2dn97ljlzy5aqq0ukjm,191.95
sei1tamnrqxdw9sgh7dvn2vdp53vfmwvcj0yqku9a9,191.95
sei12gwvqymsx79wrpk3gjt3v46079xclm0qzewvm9,191.95
sei1h9ecpzs5ha25yan3z9jd288z2xvhxasahkp7r4,191.95
sei1sc83vvzk522c6nmcjm4e8cug328ytwfcxv0qt5,191.95
sei1l5cks48hy39dw44f9tm6w3trvy8yc47h6awzre,191.95
sei1t68xf3j0kcuc34gs3lhcvdsny88usf3r78nhrg,191.95
sei1s86fqrm7lkac3f9avjcnfdl4mkywcyh4h79vzk,190.65
sei1zpp8cgk8yc39mgl0e7yaphc2e078y24yzcynut,190.65
sei1fz9mj8ekfg9r06q82h3azp5sd5fxkp555sq2xq,190.65
sei19ny7g7a8els6pdx3wwpqwls3dl30lhp426r0tv,190.65
sei192x0jrvnd0vzuvr3p4fuxsv6549yyffnc4lw38,190.65
sei1t28mec3xfns42ufwzh3sprpuqpr4zavfvn5sy4,190.65
sei1zycd8uf3j3hs4nau6saayflw0dmxdhmljx6eej,190.65
sei1q5ztdhcy24qjep34ccrueuksvlx3fh8q8uucp7,189.89
sei1a7rx6x0zx68nrh07tdgn2vysaltlpqn7e2du3d,189.35
sei1fxkms0mrl8p6gxtfyc8a7djqgpk4ueltf5ly9s,189.35
sei1khn6vxl8np2h6ytllftrvmxhmpug5p629cllc9,186.75
sei1842y4x3cjvhth8lvnqr7qll9cnuj27lewx8lhl,186.75
sei1d6ey4xz3kgxnmsu539snv7ll8579n9769qru3f,186.75
sei1m32al5gdphnwzqzycqy85lugpzddrtmzd38rh0,186.75
sei1g5jyc4l65nu2j7uv30p849znxnsjj9z0u0qce3,186.75
sei1d8utdnzrjrff7p63a72rx9ttx27w7h7kvsae29,186.75
sei1vhmymm7nat7sf3hr6da2kth5c5gwn7rueu8zdh,185.45
sei1spdzgqxzr3j0ka95wu9t4sw2rsqrkj9wu64exz,185.45
sei1kgsmw9u6y478mwcyp33qg2qqvfxmx0r2xdnlns,183.6
sei106np8hrd655mw6uryzkztqwq8mm2nhstapchm4,181.55
sei1mz4d9xhm37lvuv49rv9stqluvpgqjax40xuzs6,181.55
sei14wgfmh375slzsllq4u0lkxlkatrh48keuzdaga,181.55
sei1mlj3hetetv4ya0km5272hha2d8ckn72kdvastk,181.55
sei1sha8vuzrm2md67ap3dlmmzgfqxs7p4w860ygkr,180.25
sei1kn4avz9dtem3c26cq6v8p4ntexdcmenvshpchn,180.25
sei1gwms9rrnrv3pl6wcxf7uawfv4aujjtwez4705v,180.25
sei14svajmcgf96r6m570a7ng4p2gthsz5slgzt02k,180.25
sei1kx5edap08e2vet0me040d3f7fa6s4ka2n84a7v,180.25
sei1m9ly07dvnf8lttf00cflp08vhvpvppyfua5qzq,180.25
sei19rafs0cq5ttfw7hdxn3vyudkyrl00kyz4reer3,180.25
sei156h9fyskgjlfgruqrqa7m602wf37tk7v4ne9ez,180.25
sei1e5f39ldmzlg4rthwgzn6az66937v46tlravpy8,180.25
sei1g5ys35475y0lk9m5txaq9qz9xhdkcgx345vwk0,178.95
sei1neyyjjy4y42u4zmhp2kdq83v9d3ph03wm78h68,178.95
sei1gx2y9599r8vvjrtsh4nylzyxngs0237g2ky8xp,178.95
sei1w9dferzczt2d0gxnus4k0yg4lrksuee3wk2u3s,178.95
sei1vthle2cskrzlav0k9vzsacphnxz02hdpr5uxzw,178.95
sei1unsaljqg25mv3q3zf7z78cxtegsx7p4t86sy7d,177.65
sei1aemf3jjkdquyywymlytekxjxy3nzldx6x3gwvq,177.65
sei1wfdmtnfzjce5ptyccfxc4uty2exctsanpzn8h2,177.65
sei1s8v33q97t3x3ssau9teqx45eja675f7ta5zh0l,177.65
sei10sc32yfrtla98e98qr0q2c0f463x0zfls0pegg,176.35
sei1pv6dyw5qrf9t4c5ks4nh397tdhnv5zkp62llxu,176.35
sei1hzweyld29e2j4uw94w4v0u964zr5lj88kpx6e3,175.05
sei15x43qn8c0njy4apr2tfw3r3lj9l0snm78snwvm,175.05
sei1nqc49u7jf8ap5n072paa5wshws2uquqf3duvr3,175.05
sei1kg82gy466pzjqdlr8xlh7vg26jdf9qvh0mrt6a,175.05
sei19l88n8d9qfrfydl3raf0ygvklkuwpgk27lwttx,175.05
sei1xecp6fpcfnzpkaqyhagcxuhzhl8jfxqtqsy6sl,175.05
sei19qqyk5lwtk3xpfv2ctyu877auw6dgz8nluyujr,175.05
sei1k6dulp0zekla0u7ywwv4vugsfml5sasyjsrkgl,175.05
sei100hjk36h5shdy0ws6skf9mqtzas83t2kshva08,175.05
sei1xsjnlt3s9vlpzf22de5xxmcvhkne7j4ghq2hd6,175.05
sei1237jhdxh2tk530peu9gvn3zkcgagsdfctfkjxn,175.05
sei1nkvsfpfza7w0l88rn7804mrel0vm4vr4985src,175.05
sei1kv6vc26p48rf72ew6cf92a4ll67wmcwsg4xu6a,175.05
sei1yg7cre2ctj42y0t49ldmtvnltpgalc0q59dn4s,175.05
sei19y4cuv0qz08sw9vlxk7h40c2h8jdy56s345qra,175.05
sei1u8v03tax7tve03pc4ka0dzx6xlv2qap3czzs4v,175.05
sei1z04sf4vkw8pwznldyxpa6ysy46ttsmmw5ya7m9,175.05
sei17he8csz0lwepn0nrrpc5drcg4fgva63e3zdv8h,175.05
sei1mz0mzwr76agnhlfadqw99kjym6jkqxrzrr0wvz,175.05
sei1qdeaakqxp9xtve5fvpne349cgnlh9dnccx0kpc,173.75
sei1wzhrqprfpxagkrxz9fspmnrtc0fqusk5g6ynpezcl705sfqs55nqscej0k,173.75
sei1j5uh5ygzwvza2ays9cmhvaxsut4m9zu83zakqj,173.75
sei1092urr9gzuwedaymx7dy38v2qlky3vsxkeg76h,173.75
sei1ham7eahsgwtk6pekgvextp07xvencpw730uk5d,173.75
sei12af6q5uvuttc2dav9d6etq278xpastdmqn22da,173.75
sei10pz45f9ffc9ajkwkrfhsgpsnea630ymx0nv54n,173.75
sei1nyuk8muf9y25gkl9vxs32ytx69xaxnygvzdgff,173.75
sei1umv2v6rvhecj4a2szcesapp4jxxuh36xhvztkn,173.75
sei16276449c55lc59hrt7v7mp9y7yzd0xeuy4sygk,173.75
sei18j0s630udlhz6ejsy86exqp9430ehk8qeg48l0,173.75
sei1xqz5xr53j0upfax557rhcer6hnzs5n9pfe9lcr,173.75
sei1flkq4n96j52lms3aefheg0rx28pmc6s3g3fa0c,172.45
sei1ar5zpzahdds8uzrk5crpzg4qe6ffelwv476wv4,172.45
sei15mzxn6mkhyhr3x8k09tfjx5wwsedzssmre9ucw,172.45
sei15v0p9y36salctacvnm38xd3lk8ty2h6933fw4d,172.45
sei1msjy89h0gujm9gandatvgxccul05xy0exvm7vt,172.45
sei14j9vl09wdcv4ks33mrv9fk0sfa7eeuwcv2r574,172.45
sei1cc0l7ue788qz42983rv49krvuq5969t89tv42c,171.15
sei1wzazygn9ygaruplxey0ww72yr93xrn3fwen8hp,171.15
sei1ereat6v5kvqy8f4r4ewcwwr4hh22rztftf32jc,171.15
sei1adaupf9e63fyff7uajmpg58vv4djwvy7l74suj,171.15
sei1kc7r3zrnsqju83s96sply03af742ukxkk7yrce,171.15
sei1km2hggz4qv38y7qu6pjrek284r230sl4plgk2w,171.15
sei1e54tl7tunsdp3l69sy2443xw8uq9k9wgmsqfns,169.85
sei17qam0kweda4mw9cf2h4zq8z5p3cx4pgg0ddz7v,169.85
sei1el4089lah8rum8xvm5hyz7cj70ekxdmjtcnq66,168.55
sei1sm8ymdlt6qc9exgjlx57nqa35zyl2t9hyf87pe,168.55
sei1untru7yuazu29am7m3p06tcyqu724dh4huv4dj,168.55
sei1drxaq67323smw7fszzgte4pfq8gkgknvmpl0ja,168.55
sei1qv5er9372tylmhtvr2gyd7zz8g8fejqv9787jw,168.55
sei1t7t8zt3vv3kqgthl6jdxwnqjzqhnqwh3y5j2dr,167.25
sei18rkeqcjnp2a39gspw29rhwkchx60u3qcvu22dr,167.25
sei1chnpqe4u8qelgnlg7eusfhqek4p4ua350wtqd0,167.25
sei16ry88ha50nv20v6f2r90wyc6cnf0q0smzewzua,167.25
sei1mx0ulrwpmgfvnpxvny36tvz9lk5qfhxuhy2cxk,165.95
sei1ssrjvmjtdg7z6ljud003e3glje5f05a6s6s3he,164.65
sei1s36u643lj7zndd5uq6h2p3a9ktnaq4mpqnfu8z,164.65
sei1yl7405264v3qlz23lwa3y5q0myfk4hltv9x4f4,163.35
sei1wx32p3rqq9gcw9xwqalt9lcjlcugjdm5hy4dgp,163.35
sei1dtat6v7kvh2ercdwtfcndn27ty8tmj4e6l6hwn,162.05
sei1p7tufq49tuvmjhkse7p3crvvl98umchg7um655,160.75
sei1e0sc4y44fxw6pyrvwj0m3pvqg9el6y7e56cz0v,160.11
sei1c35ycvchfz62jgcwhak863q9crwk5ecr8eyxln,159.45
sei1astgq83s7hg52stahf8g65fldywxz0le9vap4q,159.45
sei16sqvcdly8p7jffgftjc79qcjsmzurnf5tgck7l,159.45
sei1d6qddu3a60uh6r2dh9h5dh9g4tgrrrw08kkttk,159.45
sei12y3fnh0r8hqumvm8fe2kpykmkrtk3lxxsrhw0j,158.15
sei10h55w0kx0mc7qzf3nmx0azas5au9xm3kju6wdk,158.15
sei1gqcsp5u2j3uew074en3jv8ekcn9y0xsst55v78,158.15
sei1xgqtkttpekj2avrzzj3hcjrjcauj4p4044n23w,156.85
sei1nnnj54g086d0vsz95dk8lm0d9grg609vtgu5vj,156.85
sei1jej3cnahgecg9l8gd9z8lw0nc97mrrlmlph79n,156.85
sei10lsjxcl2ul4ckrs87eedu44mjpe05s7y08parl,156.85
sei17zt22tzx2c8c95zjl3uvlaefd6ha8mwd7jdzx9,155.55
sei1r3hwxke2ky6d66rqxc9wra9rp46hatepen3r8q,155.55
sei1ls4v247dj3yxptvy995y5rydv2eh8r4nmww4r0,154.25
sei1t3vjkefmpvp2sa46swltw3vt90m3akrqatl4wm,154.25
sei1f92kx4vxdvzhjckftdha9ew2u34zcd3yfnrg80,154.25
sei18253l2t93p90ts6nc0qs0asagd3e09399r6s0r,154.25
sei1xjwgn5yajemwpj0kwj6d7u89r2jxqkcmkztthe,152.95
sei1vf8xvc3rxheqxg9syfcvs8f7662da5ssust949,151.65
sei1tzeqpc7jss7zw6qsqgd6kjqw9dwn22v5ve87ke,150.35
sei17wy9j4knsn8uu766s5343uvvw63d3duau0szqe,149.05
sei1g2gthe57cc0nwg47uk0edltt9t2h3m0el09nkj,146.45
sei1upalwudx76v936slr89hfn4es63t2d087szqcf,146.45
sei18mj0hw7cnah0yl8wj68put4rku6qf527jcu8a8,146.45
sei13wtmlw3ldp3fgea3ngntd9f54ny48yu9kh804f,145.15
sei1lq4wvc330xm3w7qapah7ss2dl0a0am2zldsxmy,143.85
sei1vmc4ruhdcnkr0usr2jascs0kea94sznh4lnxt5,143.85
sei1l3fs63ta6ny556ktdgs8kgx5rw4n2em2e2v7yl,143.85
sei1hd4xltpnhvqzvz7yn7n5w0rsucm2wwqhdza85r,142.55
sei1wrm8mevp36k9cyer2qxxafjga3za0mqayy0ag5,139.95
sei1xmm5vavnfuqlsllz6xrl47zjupw299dqqpf7vd,139.95
sei10hkgusvv4qv03dusl5lecznp6hf0rcws7p7c0z,138.65
sei17tjgcq696kus0txs4kzvs8ry5cdkdnf6sk443w,137.35
sei1mtf7wrn4ydu3ldl6mf3qq0yn2cxlx57h7f8730,136.05
sei15752d8nekfmje8dtjndz7ka2kv8td76u5pxl5r,136.05
sei1htmjry7cqenmr7cc2zq02aneawzfl4knx8ptn4,136.05
sei1v8w9m40h53j9gpdkqgz8dmy90ya4p6pgcq5l8d,134.75
sei15dnvq6hf6atpvntwy8mkfncyhqcnnd7y790xah,133.78
sei1q4005azecxh2jduen7z626j8k7m48nfeanetzn,133.45
sei1ajpfnr20lyvkufm3gstjhkrdlwcdxk0etnncs7,133.45
sei16ysexvn5jwsnj8fgl977m5fa85prv8r5jd5nhy,133.45
sei1hm80k6nxve2mttlg93r4ttj3f9xcul9gcg3ycc,130.85
sei1y4qq9f7wewfln6splg28n40vrnzet0fudv3tvd,129.55
sei1eju9vqx2p59h0cgt8zmrh388zt8e36fktj3hka,129.55
sei1usf8zy2m0e9r9da26yelllqqupt80na3p052vs,128.25
sei1ws88mxyg09jh02gedavex84swe7tna6uu36l7k,128.25
sei1sfntzr4qx3elp6dp500zats5nve8cgwd4z33j8,127.41
sei1gf3lh5m5ys4m2suwatjljj3q5tfels2n356m8x,126.95
sei1ehy8qq4kh48y0ljv8r6wd3tp8qcqh9xs8dd5g4,126.95
sei19ktdwkfm6866xmdkpxkz8dq2nk903sjul62x6y,124.35
sei1f6xwgs0yalcaum8n2esm8sma3em53ddr0v3las,123.05
sei1zj4z905thua3hfvuzyeyww7dd3dm5mnuydpk76,120.45
sei1fh6d6pdddvjrl5rt9ys5grzrgyy3rj4nyqthk9,120.45
sei1zrhvy4lhlxzu7y9ja6nv5x7r500q6nhm2xtwh8,117.85
sei1frh9acc38axv7l5ulx86fshlzpuufh2xvsf2gy,117.85
sei1h5p5wy3schkjsha9m5pmn5mwnjhgqc200q6hpt,116.55
sei1ypz4nhm2vlezgd8p79gz3czm8ekva4xylfuw5f,116.55
sei1k2746t02fnjkk38z86m0efm0u0wd32w2fq7e4h,116.55
sei14rp7kmtg89umm66slpwc88qglwpm5t6al93ecv,115.25
sei1w0acex2kwyff0qk0yx4crdmcv6ec7ycmnvluz8,106.15
sei12vw3lv5esmlc0kxdw6wgdpy030d77tqjqjxqzf,104.85
sei1q5xa8rceug3sp3jpxhhwcsr649dug24c2khnft,103.55
sei1s3vcmshvc88848uc3qdvpq86w9qnn3qps26n7q,97.05
sei1dfgy54h7m5ytdm3unc5nluadwvxwzpqggdypev,91.85
sei15kqpy6zslrd0a5heerlvjz80cpfvweanpg3d42,89.25
sei1znewa03npxkhzap8mdrjnv5rvyy50ppt5mzz6u,89.25
sei1p38n0ra5rewdqr0jkxj73svmamscx3r35x6q4q,89.25
sei1ysg3xasuugfndkrvza0akheaku68dneayrnp7c,89.25
sei1yqjwa2gt2xua4duw7d453mmqdyyqtaqcekcvyu,81.45
sei1rm6svzjwueyftzwemkv5z9998er9d45egn8vq0,81.45
sei1xpwhl3kq9l4t0kwqsw9vw8u846umyjewh2x58n,76.25
sei1nganxnafltjarmk4jjawp3444ctywujw5h2q5w,73.65
sei16ktmcpkce00qj3hzp0n93j0gnwyjv47seymvn8,72.35
sei1lkkwvpsfv0aesnl2rl8xgpsk0lmwt9yf65hfez,71.05
sei198n3ep8uxu0yqnkqs80je4r95kxktrmuqm6ysu,71.05
sei17wu806k2p4ufw59twnakzwajwmmd20zul579kq,71.05
sei1te2npynxs62aj8zyalclu8yd4wgsr9qdeqzpkw,71.05
sei17vsvly9l25qvgfh543zjs9vef3mm5csypm5d4h,71.05
sei12z0uuhwe8l9uh8ckfps7l69fwspq44x0amv8q3,71.05
sei1g5rlc2nfny35v9xld476746q50aulhq7n8h9lk,69.75
sei1l3079nwmht2tlrr2efrztaxg0k9t5aldm92sc7,68.45
sei16kv7ktk2rjadwgjggsedcw4gtn8z6fmv5cme0e,67.15
sei1xmgutcfpqmd8pglmlr7h2ywwx2qg4w0tuxhg9v,65.85
sei1wv2aynn0y8qag5xzu3rvhs8dz69ajqu8f3mupe,65.85
sei1jmuknxkhdpl7ua0qmh6gx5c7g37n3puj4ez5zp,64.55
sei1eddwun5dwadzn0k58zrzjewh0pfzaqzagyruzx,64.55
sei1r3cfs8n9lj5fmz80f56xzpjgxqlf3j3jyjgc7q,64.55
sei185yv4ka7ymn3f6meq7k3g42nxrgfeykj0vmlgg,63.25
sei1j2xu5lw6kd45xm7fr6u62nnxpfddp4j4kcan9g,63.25
sei1fsfnkjz7dzj68pj9l3vvtnrr93tru3t0wqtmw4,54.15
sei1sup7vyxux5av97g45072qrdtz7remqg8wrx3ss,52.85
sei1lgw0az8uq77ah99qgk6aqw98sx6zuqum3v5wrr,52.66
sei143zw70rxgqs6tcp7pyp09xzgqargzy4a7eycht,50.25
sei1fl3kkm245z5vgvk57p3nlqgycz2d5c3y58axan,50.25
sei176fmtxzntuh5qsx9mvmjfme2jln7xal4jjt65g,50.25
sei1ny8ur5f24vygyc3pzuavjy3c0zms50uv66dhl6,48.95
sei1hvmq4vmpwswa0uzuqh7f8qagdtw6kfxdkg49g8,47.65
sei1ja0zppr2ddg6t55xwnkxz7y4s3ha73u2kfkfhc,47.65
sei140ptrvy5gvpgeachk6gfedgggt30cjpdv9a63s,46.35
sei12dqzxnynsp8q25f243zurmqq65e9gyjhvy35n4,46.35
sei1kcxqkh2akmqee3prv6vz0v6n7ahg0fz7jjjap3,45.05
sei1j9hmqldhszxfgdedwjx0gaza9y22hf3e50ype6,43.75
sei1a2zng8mww75f0qw8jy6hw3lar65l7fx5cf7hxr,41.73
sei1y0gaap9e79072lgw57lq0l0h5qgnj3xatxeks2,39.85
sei1fjzxu67rqlrsawvv92pha3erdpjfusq69flvg9,38.55
sei13er3dyaq6pyufu47rxh62sjwp2wljed4gea4m9,38.55
sei1v58t7jx2wwk67jfdt7jvw8sem7zujdhnatyqkz,36.4
sei1s82zp9ymvclv9rt0kfxgvmfx546j74jsfzg2vx,35.95
sei1fgk50cmmlpyfgaew4wfy2awtmurru20lq2ddzx,35.95
sei1jgt2xp0kna42quk03nka35t4jw4cdhd5v4w749,34.72
sei1d9c0zv4xdaag70nlck8h46ywafnd0rn0yejtcw,33.35
sei1pmj4rhnrhfkmjsa5ehnhnrzqtflyefv77ysa9k,30.78
sei1v9nrcrjgppl6046v38qhcf9088kwrg2vu5cv4x,30.78
sei10plg89kqk694g0mqvf9rqrgg44r2w75ysksyxy,29.51
sei1adjvjrv0lrf4atq2n772gpp8jn4e8gzp6tlga9,29.51
sei18q0lfsvmj39d0xnmst0a9hfqp6y4gd58uhtv5f,27.83
sei1alvt2l8lr9q20qzv9gx8dufh24da8nl495kym7,27
sei1730rl4hd7hc8j2x94czj4p4agq54fp72p3rw7n,27
sei1q4qyhkxlvcxfylsqrl6rcs9mq0keahgjl63fhe,27
sei1vyhcdqmy2wch90669rm70g4ayfj3y6x3xgpjwp,27
sei134xypa7ne06tyefzttjmr04sf36zqqvn53h5q5,27
sei1tj592sm948sp3fgv7yuskquyhff2jmm2pu90yt,23.57
sei1knn3kqacfr8e2fly57s3j3vefl95j4m6t9pu3j,23.31
sei19d5ltm6h450k6ph4ldfpu34sphcm9etvknt72w,22.59
sei1hhdjskyf3kcf7jvm2jak7qtmadjw69cepzvhvv,22.1
sei1vrqx7zefgc50lu8slsh664vumdsa9qz6qr9tts,22.1
sei1trlr34sy4r5qrnp39fwd85km20s6k0n4jfa8wm,22.1
sei1punmlh3hdp36upkrz6u3rqtkj0cd84cu0gfg6x,22.1
sei1yde2y0rs84kneghjqr2g06cf4ps32f649ylruu,22.1
sei1tg5urgvf0xjrxsx60cnda8lpymxpuh09qjvf4z,20.9
sei15jq9ad0436kmxyr5yrdyq8lla7e4dn88l476de,20.9
sei1jrmscltmqxxaxgrvgd2pd82tuendzgek094nv2,20.9
sei13ew3q95neykzjrmrch9vdw2r6gj7wfcq3n2v9y,20.9
sei148cpv0hqx96n9sa2czv7xnjrfc8zpu48ynq9n7,20.9
sei1r79ptmslcukj45lcyx67qushnelklft9gxpkrg,20.9
sei1frqct7wjcuyulaq9xmpdehfv7fhy6wa6vw35f7,20.9
sei1c8mxzhqjvpwtnkz054h2dycez6c4ln6mrxpfpw,19.75
sei1qjunxyw4gxuyhvdw8cdd7x5tmc0098twv4qsta,19.71
sei1t35tt4uad2sf5mx5c6dwdau9henfjfqeyjm8np,18.94
sei14k6pfhsqnjzfa70rd3ua839c35sk2vsq6mnw2v,18.53
sei17u9aj5fg8waq6v05xw75cnsmfjqylja7zqre3p,18.53
sei1yu45qs876p89g5ftv55vsu03cz2z4c39tcq4z8,18.53
sei12yy88u8ammanxpxjt2c7lupq3cfu2jz0qtmay0,18.53
sei1q4wvk28fx3vuk6w0f7gnrl5v4f2mka85l88rup,18.53
sei1etmjvxveup9d94dg49qw7enaafjgs2tuk44z05,18.53
sei1r7dav6ma6u99pk5nvwdhfv96qkwgzhhfvr7t2l,18.53
sei18d9vnm45eljhhk06dpvvpn3psdez4700jhr9rn,18.53
sei1uhdug6y99lgvz9ymfuughx8x7ykmj8vkkt59gx,18.53
sei1ukfj2sz4zr2tf4m7nkkas6j3gcuh2hjp3frzg9,18.53
sei123g7wc3f7wlq6cym279xhhh2j8n3rlsjfxh749,17.73
sei13dqhfkswhay08w7f2tlgckn6yh0m2hc4gjej28,17.36
sei1qn5zfa58ty52sklw3vfsv62mk3g3sk57xre6p2,17.36
sei1297q5wdvkveppsd6ccztc4r3fhyj7wgx5vd753,17.36
sei1s5x4z664jdmas57skhe5paxh3f6xa2zfm8kvcg,17.36
sei1wkvql420phrq8t38x54mm8p2f9u46wcnkywn0m,16.2
sei1vwtkvd37xewlunma558tr47f3wd94khjtly32d,16.2
sei12tt2pdxzph608hjhgl87dylsuprxpxplthf7wj,16.2
sei1w75yuw9y9wr5wtal3ap0kdfr82zazseh8djamy,16.2
sei1rl96gvv07mun9ate9j02gpt6zq3vdudyddgqcy,15.05
sei1zec4a94fx5zfvgafchaaxuxp2p2m9rpfeqkl6d,15.05
sei190n6tw0k9d902cc2x0l9l6jwutqcfmhvr2jta3,13.91
sei1qpqewfeyhw2m90rrwz2fd58m6mev682ypuf0sr,13.91
sei1plh8asadx2t62qd67n48s9y8l9aanq6r44vxn6,13.91
sei15k20qqevuj4prmygm807vgr0gvc7jms5pfwzhr,13.91
sei1ez0urvtf0zrz753htp2n889lkzuqnwt9zdgas8,13.91
sei1wp30yt6wm96hd5w2hc57guewkm9fsn77m7dayh,13.91
sei149amdywhf2cqrgt20qgmpt6sfvc2vg47dmefd0,13.91
sei1qcthx8s06qrywg73dglxm7detvkyh0wumffe5m,13.91
sei1vutta4u5r9z7yvxw42pcm8z2t0uhdncaastswt,12.78
sei1mpfqp5swr953amun3s8jqnwdsy6qtjs80yghau,12.78
sei1m44jt0wdh697p5gkfe84a2azge4w3k8c3a23lv,12.42
sei1lclqf0ywhpga6drstq60v9zhkyqrtc79c8ynlk,11.66
sei1j5flllk39ua06v47duwt48f79kssj8hprvq78g,11.66
sei1hgvc7pn88uzz6jmaanf78lnrftm9gltr8xnudf,11.66
sei1g3c49mhas9f74pm85lzta0t5s7r07y6d65dgy5,11.66
sei15f8vy7u4kcg53czd50h6pemrauf7qam9ecvhvl,10.55
sei1dy8p00ucnp8cjn4r2tgs4tmzkagk0kjnqqjhfe,10.55
sei1sxqnt5zsxhm6sj679x8tm8qn9z6c2pqrvqz4le,10.55
sei1j02nw6680m0xxa0wptjt0mrs7tn32djv70m3wd,9.45
sei1eucxf2ahp4f480mtrep9v3wgz8a2vsswpjexkx,8.36
sei1643ygv25lsgkxkkvg0x7smx5m2lw42ck5lhjgw,8.36
sei1u7x22m8drgsaq5ttv5c69kmknhenr5q4yeedcg,8.36
sei1spkxlen6gqw8wjvq2erjulsd94wf2ak0y8y2ef,8.36
sei1ctgplcmjshmjpt3r4hedke5nhghgc6q23r94ld,7.28
sei14r5e93q6wvdqk82hruwaken0lgynkgy70a4r04,7.28
sei1wxzhdu347agceavlpw0vexzxsschpsfesjzyg5,7.28
sei15q2tsc8ggv2mnfmk3zle3c70jq36nh230tsr2j,7.28
sei1eldk9ga040gqmct0a7gkw6dh3nzp5d7zvffjdj,6.21
sei1e8ls9qgznqe4qk27c7lcmrmqtuzz89qc4e9450,6.21
sei1q8ucu7xqkgzvrccsc086fanqe02aeg4sra4uef,6.21
sei1e5hdf29mcrycxf9fphmccxju4xr05pf2wmth0u,6.21
sei1cgmts533muyv0kya3dlfhljvkcxm6mvpwudauc,5.15
sei1f8eeer2huaf8ah0mz4wf4yk684dlwmfzdx8g6r,5.15
sei1emwem5043rl5vdd49kk538h6m863pnxxztrhvs,5.15
sei1xa7rt937v6hq75jdjm7palk4jjx6ljmqm3rapd,5.15
sei1qxp3cfdfjc4w0l6rg8wexlpxqqk00srppnul0x,5.15
sei1jam5tp0mt87w72gc60x66h307stuqs0q0hm9dx,5.15
sei12k4mqaf2cu75kqvhsxxedauv98cja0ewnpk7c3,5.15
sei10f3s5g3nt0e5atreupqg6tkqxvm2k0dpqre5gy,5.15
sei1demechugv9dhzfc99nknq2qk8qfuyyx3sz4wnq,5.15
sei1zgpg5qlawadlnv7mzdj9jjcqvemfvgrgnngpra,5.15
sei1y2v3fhcsgwd59wh3w8nd8uudyfcgzrg3d03wk5,5.15
sei10vucs7z9vty8pzzlr6sqavmwvn8trtv8agyx3t,5.15
sei1hcc7g35m7hc8eh40wyr4rsxzj0r2nl06hnkd73,5.15
sei1g9t96u7f3ap5kzq328f875z70qh829upe24q0l,5.15
sei1r6ph3prnc8ugu2rpajg9f0s2txfjxx34446pxl,5.15
sei13lzlafssgxclqfzgrdy8r0ap5urck0xaq36rem,5.15
sei182js8l7m7cmlw6mphxjgdl25vyqezpj83jwrs7,5.15
sei1w9gy9f9u2h2gu3xc2tljq4fzxyl5l4st5wth5q,5.15
sei1s48meh35638l9387drtjjl83k5xesmg9hwpvq8,5.15
sei1sssl8wd0szju4ajy29ufcg23m5zk0yd3rxg722,5.15
sei1yhx0l2rerxt6e48ykjdlrv74uvz9sqwae7y85m,5.15
sei16vtp9hvy563vytdl5e4u5f7c97rur4kz43xfvu,4.1
sei1mvhhqykh7znxysqnu9ydsk99cls46cj4zyp45r,4.1
sei1m4e9cvkycmmwac6c5smacfgv5f6ywrprasv868,4.1
sei1r4m4522h4hhkz5c658425vpq8pdek49l3xtfn9,4.1
sei10969k6f26x7gq78fua5mqwkup9k0u20sel8my2,4.1
sei1u7wtaehhtm83etntw4tdss8jsn9un047mlpjlj,4.1
sei19sa2ahfqvfve0nwsjuhrraedsez739an6n6g6g,4.1
sei1gf8p3lrjwqh4kgz4zejj9wphrl23alpak2m96l,4.1
sei1aer2fjl8nrwq93ra2gghesuh4alkwufxdmt8wx,4.1
sei1dthc5zwz96433n9slne7uf6muywrnzrxd8kwaq,4.1
sei1hccw987xqa22zqjcf4zhfw9qynczppcfldsge7,4.1
sei18g5t66qzgqa584ujnektrwjts446472lyuxetr,4.1
sei107435rtfqzcug00wq2djvf3hhl5l9u9h6rme6c,3.06
sei16ysxgfzmyuzlczz8dmwr6h0ye4p7qup6wrq8pe,3.06
sei154u93g5jwf5rz630mgpjsy9y3cpjp9sjpfexgd,3.06
sei1s37yyqt2ukwftgc834jq6gf5lugtg5aqwtuprd,3.06
